"hsapiens_homolog_ensembl_gene" "ensembl_gene_id.x" "external_gene_name.x" "hsapiens_homolog_associated_gene_name.x" "ensembl_gene_id.y" "external_gene_name.y" "hsapiens_homolog_associated_gene_name.y" "ensembl_gene_id" "external_gene_name" "hsapiens_homolog_associated_gene_name"
"24885" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010014231" "" "IFNA7" "ENSRNOG00000063583" "LOC120103160" "IFNA7"
"24886" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010014231" "" "IFNA7" "ENSRNOG00000069770" "LOC120103159" "IFNA7"
"24887" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010014231" "" "IFNA7" "ENSRNOG00000063625" "LOC120103161" "IFNA7"
"24888" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010014231" "" "IFNA7" "ENSRNOG00000064351" "LOC120103158" "IFNA7"
"24889" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000066962" "RGD1560539" "IFNA7"
"24890" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000070321" "LOC120103164" "IFNA7"
"24891" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000065328" "LOC100911527" "IFNA7"
"24892" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000066857" "LOC120103163" "IFNA7"
"24893" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000065554" "" "IFNA7"
"24894" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000065583" "LOC120103162" "IFNA7"
"24895" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000068703" "Ifna1" "IFNA7"
"24896" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000063201" "Ifna4" "IFNA7"
"24897" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000063583" "LOC120103160" "IFNA7"
"24898" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000069770" "LOC120103159" "IFNA7"
"24899" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000063625" "LOC120103161" "IFNA7"
"24900" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012356" "" "IFNA7" "ENSRNOG00000064351" "LOC120103158" "IFNA7"
"24901" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000066962" "RGD1560539" "IFNA7"
"24902" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000070321" "LOC120103164" "IFNA7"
"24903" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000065328" "LOC100911527" "IFNA7"
"24904" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000066857" "LOC120103163" "IFNA7"
"24905" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000065554" "" "IFNA7"
"24906" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000065583" "LOC120103162" "IFNA7"
"24907" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000068703" "Ifna1" "IFNA7"
"24908" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000063201" "Ifna4" "IFNA7"
"24909" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000063583" "LOC120103160" "IFNA7"
"24910" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000069770" "LOC120103159" "IFNA7"
"24911" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000063625" "LOC120103161" "IFNA7"
"24912" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012397" "IFNA3" "IFNA7" "ENSRNOG00000064351" "LOC120103158" "IFNA7"
"24913" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000066962" "RGD1560539" "IFNA7"
"24914" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000070321" "LOC120103164" "IFNA7"
"24915" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000065328" "LOC100911527" "IFNA7"
"24916" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000066857" "LOC120103163" "IFNA7"
"24917" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000065554" "" "IFNA7"
"24918" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000065583" "LOC120103162" "IFNA7"
"24919" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000068703" "Ifna1" "IFNA7"
"24920" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000063201" "Ifna4" "IFNA7"
"24921" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000063583" "LOC120103160" "IFNA7"
"24922" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000069770" "LOC120103159" "IFNA7"
"24923" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000063625" "LOC120103161" "IFNA7"
"24924" "ENSG00000214042" "ENSDARG00000070676" "ifnphi3" "IFNA7" "ENSGALG00010012421" "" "IFNA7" "ENSRNOG00000064351" "LOC120103158" "IFNA7"
"24925" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000066962" "RGD1560539" "IFNA7"
"24926" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000070321" "LOC120103164" "IFNA7"
"24927" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000065328" "LOC100911527" "IFNA7"
"24928" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000066857" "LOC120103163" "IFNA7"
"24929" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000065554" "" "IFNA7"
"24930" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000065583" "LOC120103162" "IFNA7"
"24931" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000068703" "Ifna1" "IFNA7"
"24932" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000063201" "Ifna4" "IFNA7"
"24933" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000063583" "LOC120103160" "IFNA7"
"24934" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000069770" "LOC120103159" "IFNA7"
"24935" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000063625" "LOC120103161" "IFNA7"
"24936" "ENSG00000214042" "ENSDARG00000069012" "ifnphi2" "IFNA7" "ENSGALG00010012403" "IFNA3" "IFNA7" "ENSRNOG00000064351" "LOC120103158" "IFNA7"
"24937" "ENSG00000214046" "ENSDARG00000074848" "smim7" "SMIM7" "ENSGALG00010027360" "SMIM7" "SMIM7" "ENSRNOG00000042037" "Smim7" "SMIM7"
"24938" "ENSG00000214046" "ENSDARG00000074848" "smim7" "SMIM7" "ENSGALG00010027360" "SMIM7" "SMIM7" "ENSRNOG00000064370" "LOC103690545" "SMIM7"
"24939" "ENSG00000214050" "ENSDARG00000033949" "fbxo16" "FBXO16" "ENSGALG00010010925" "FBXO16" "FBXO16" "ENSRNOG00000014003" "Fbxo16" "FBXO16"
"24940" "ENSG00000214063" "ENSDARG00000089354" "tspan4a" "TSPAN4" "ENSGALG00010024336" "TSPAN4" "TSPAN4" "ENSRNOG00000029810" "Tspan4" "TSPAN4"
"24941" "ENSG00000214078" "ENSDARG00000075536" "cpne1" "CPNE1" "ENSGALG00010024110" "CPNE1" "CPNE1" "ENSRNOG00000069087" "Rbm12" "CPNE1"
"24942" "ENSG00000214102" "ENSDARG00000012718" "wee2" "WEE2" "ENSGALG00010013595" "WEE2" "WEE2" "ENSRNOG00000026446" "Wee2" "WEE2"
"24943" "ENSG00000214107" "ENSDARG00000058212" "ndnl2" "MAGEB1" "ENSGALG00010000406" "NSMCE3" "MAGEB1" "ENSRNOG00000068510" "" "MAGEB1"
"24944" "ENSG00000214113" "ENSDARG00000101110" "LYRM4" "LYRM4" "ENSGALG00010011015" "LYRM4" "LYRM4" "ENSRNOG00000047970" "Lyrm4" "LYRM4"
"24945" "ENSG00000214113" "ENSDARG00000078352" "lyrm4" "LYRM4" "ENSGALG00010011015" "LYRM4" "LYRM4" "ENSRNOG00000047970" "Lyrm4" "LYRM4"
"24946" "ENSG00000214114" "ENSDARG00000091001" "mycbp" "MYCBP" "ENSGALG00010013627" "MYCBP" "MYCBP" "ENSRNOG00000065724" "Mycbp" "MYCBP"
"24947" "ENSG00000214226" "ENSDARG00000101393" "si:dkey-31g6.6" "C17orf67" "ENSGALG00010029578" "C17orf67" "C17orf67" "ENSRNOG00000064206" "C10h17orf67" "C17orf67"
"24948" "ENSG00000214237" "ENSDARG00000112337" "MINDY4B" "MINDY4B" "ENSGALG00010001126" "MINDY4B" "MINDY4B" "ENSRNOG00000043502" "Mindy4b" "MINDY4B"
"24949" "ENSG00000214253" "ENSDARG00000114549" "fis1" "FIS1" "ENSGALG00010002181" "FIS1" "FIS1" "ENSRNOG00000001420" "Fis1" "FIS1"
"24950" "ENSG00000214338" "ENSDARG00000063311" "mtcl3a" "MTCL3" "ENSGALG00010004851" "MTCL3" "MTCL3" "ENSRNOG00000012324" "Soga3" "SOGA3"
"24951" "ENSG00000214338" "ENSDARG00000075455" "MTCL3" "MTCL3" "ENSGALG00010004851" "MTCL3" "MTCL3" "ENSRNOG00000012324" "Soga3" "SOGA3"
"24952" "ENSG00000214357" "ENSDARG00000099694" "neurl1b" "NEURL1B" "ENSGALG00010012391" "NEURL1B" "NEURL1B" "ENSRNOG00000027606" "Neurl1b" "NEURL1B"
"24953" "ENSG00000214413" "ENSDARG00000071046" "bbip1" "BBIP1" "ENSGALG00010018285" "BBIP1" "BBIP1" "ENSRNOG00000047019" "Bbip1" "BBIP1"
"24954" "ENSG00000214415" "ENSDARG00000056654" "" "GNAT3" "ENSGALG00010008403" "GNAT3" "GNAT3" "ENSRNOG00000005268" "Gnat3" "GNAT3"
"24955" "ENSG00000214415" "ENSDARG00000071416" "gna15.4" "GNAT3" "ENSGALG00010008403" "GNAT3" "GNAT3" "ENSRNOG00000005268" "Gnat3" "GNAT3"
"24956" "ENSG00000214415" "ENSDARG00000092481" "" "GNAT3" "ENSGALG00010008403" "GNAT3" "GNAT3" "ENSRNOG00000005268" "Gnat3" "GNAT3"
"24957" "ENSG00000214415" "ENSDARG00000116003" "" "GNAT3" "ENSGALG00010008403" "GNAT3" "GNAT3" "ENSRNOG00000005268" "Gnat3" "GNAT3"
"24958" "ENSG00000214415" "ENSDARG00000092948" "" "GNAT3" "ENSGALG00010008403" "GNAT3" "GNAT3" "ENSRNOG00000005268" "Gnat3" "GNAT3"
"24959" "ENSG00000214415" "ENSDARG00000016364" "gna15.1" "GNAT3" "ENSGALG00010008403" "GNAT3" "GNAT3" "ENSRNOG00000005268" "Gnat3" "GNAT3"
"24960" "ENSG00000214435" "ENSDARG00000027572" "as3mt" "AS3MT" "ENSGALG00010018229" "AS3MT" "AS3MT" "ENSRNOG00000020081" "As3mt" "AS3MT"
"24961" "ENSG00000214456" "ENSDARG00000013711" "plin3" "PLIN5" "ENSGALG00010028541" "" "PLIN5" "ENSRNOG00000047860" "Plin5" "PLIN5"
"24962" "ENSG00000214513" "ENSDARG00000021201" "noto" "NOTO" "ENSGALG00010018247" "NOTO" "NOTO" "ENSRNOG00000037863" "Noto" "NOTO"
"24963" "ENSG00000214517" "ENSDARG00000009771" "ppme1" "PPME1" "ENSGALG00010002478" "PPME1" "PPME1" "ENSRNOG00000017227" "Ppme1" "PPME1"
"24964" "ENSG00000214530" "ENSDARG00000097718" "stard10" "STARD10" "ENSGALG00010001717" "STARD10" "STARD10" "ENSRNOG00000019491" "Stard10" "STARD10"
"24965" "ENSG00000214558" "ENSDARG00000009754" "zc3h11a" "ZC3H11C" "ENSGALG00010025892" "ZC3H11A" "ZC3H11C" "ENSRNOG00000066862" "" "ZC3H11C"
"24966" "ENSG00000214575" "ENSDARG00000045932" "cpeb1a" "CPEB1" "ENSGALG00010023363" "CPEB1" "CPEB1" "ENSRNOG00000019161" "Cpeb1" "CPEB1"
"24967" "ENSG00000214575" "ENSDARG00000008454" "cpeb1b" "CPEB1" "ENSGALG00010023363" "CPEB1" "CPEB1" "ENSRNOG00000019161" "Cpeb1" "CPEB1"
"24968" "ENSG00000214595" "ENSDARG00000102755" "EML6" "EML6" "ENSGALG00010016762" "EML6" "EML6" "ENSRNOG00000037462" "Eml6" "EML6"
"24969" "ENSG00000214654" "ENSDARG00000094253" "B3GALT9" "B3GALT9" "ENSGALG00010027521" "B3GNT10" "B3GALT9" "ENSRNOG00000069270" "B3galt9" "B3GALT9"
"24970" "ENSG00000214655" "ENSDARG00000069397" "zswim8" "ZSWIM8" "ENSGALG00010021182" "ZSWIM8" "ZSWIM8" "ENSRNOG00000056617" "Zswim8" "ZSWIM8"
"24971" "ENSG00000214782" "ENSDARG00000014024" "ms4a17a.4" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24972" "ENSG00000214782" "ENSDARG00000020548" "si:dkey-77f5.10" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24973" "ENSG00000214782" "ENSDARG00000043798" "ms4a17a.1" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24974" "ENSG00000214782" "ENSDARG00000053563" "ms4a17a.12" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24975" "ENSG00000214782" "ENSDARG00000092593" "" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24976" "ENSG00000214782" "ENSDARG00000092204" "ms4a17a.5" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24977" "ENSG00000214782" "ENSDARG00000095695" "ms4a17a.10" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24978" "ENSG00000214782" "ENSDARG00000097527" "si:ch73-56d11.3" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24979" "ENSG00000214782" "ENSDARG00000094809" "ms4a17a.11" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24980" "ENSG00000214782" "ENSDARG00000007018" "ms4a17a.6" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24981" "ENSG00000214782" "ENSDARG00000091970" "ms4a17a.3" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24982" "ENSG00000214782" "ENSDARG00000090552" "si:dkey-7j14.6" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24983" "ENSG00000214782" "ENSDARG00000028659" "" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24984" "ENSG00000214782" "ENSDARG00000116378" "ms4a17a.17" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24985" "ENSG00000214782" "ENSDARG00000054898" "ms4a17a.16" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24986" "ENSG00000214782" "ENSDARG00000093546" "si:ch73-56d11.5" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24987" "ENSG00000214782" "ENSDARG00000105674" "ms4a17a.2" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24988" "ENSG00000214782" "ENSDARG00000094643" "ms4a17c.1" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24989" "ENSG00000214782" "ENSDARG00000043796" "ms4a17a.7" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24990" "ENSG00000214782" "ENSDARG00000026616" "zgc:113425" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24991" "ENSG00000214782" "ENSDARG00000098387" "tmem176l.3a" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24992" "ENSG00000214782" "ENSDARG00000043802" "ms4a17a.8" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24993" "ENSG00000214782" "ENSDARG00000094854" "ms4a17a.9" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24994" "ENSG00000214782" "ENSDARG00000093512" "" "MS4A18" "ENSGALG00010009109" "" "MS4A18" "ENSRNOG00000042330" "Ms4a18" "MS4A18"
"24995" "ENSG00000214814" "ENSDARG00000019316" "FER1L6" "FER1L6" "ENSGALG00010008945" "FER1L6" "FER1L6" "ENSRNOG00000025300" "Fer1l6" "FER1L6"
"24996" "ENSG00000214860" "ENSDARG00000019808" "evpla" "EVPLL" "ENSGALG00010029737" "" "EVPLL" "ENSRNOG00000009343" "Evpl" "EVPLL"
"24997" "ENSG00000214941" "ENSDARG00000067608" "zswim7" "ZSWIM7" "ENSGALG00010029727" "ZSWIM7" "ZSWIM7" "ENSRNOG00000002970" "Zswim7" "ZSWIM7"
"24998" "ENSG00000214943" "ENSDARG00000063111" "" "GPR33" "ENSGALG00010008814" "" "GPR33" "ENSRNOG00000038990" "Gpr33-ps1" "GPR33"
"24999" "ENSG00000214943" "ENSDARG00000058547" "" "GPR33" "ENSGALG00010008814" "" "GPR33" "ENSRNOG00000038990" "Gpr33-ps1" "GPR33"
"25000" "ENSG00000214943" "ENSDARG00000076574" "si:ch211-171h4.6" "GPR33" "ENSGALG00010008814" "" "GPR33" "ENSRNOG00000038990" "Gpr33-ps1" "GPR33"
"25001" "ENSG00000214943" "ENSDARG00000036728" "si:dkey-211g8.1" "GPR33" "ENSGALG00010008814" "" "GPR33" "ENSRNOG00000038990" "Gpr33-ps1" "GPR33"
"25002" "ENSG00000214943" "ENSDARG00000019093" "si:ch73-160i9.2" "GPR33" "ENSGALG00010008814" "" "GPR33" "ENSRNOG00000038990" "Gpr33-ps1" "GPR33"
"25003" "ENSG00000214943" "ENSDARG00000113329" "" "GPR33" "ENSGALG00010008814" "" "GPR33" "ENSRNOG00000038990" "Gpr33-ps1" "GPR33"
"25004" "ENSG00000214944" "ENSDARG00000060415" "arhgef28a" "ARHGEF28" "ENSGALG00010011724" "ARHGEF28" "ARHGEF28" "ENSRNOG00000016544" "Arhgef28" "ARHGEF28"
"25005" "ENSG00000214960" "ENSDARG00000005034" "crppa" "CRPPA" "ENSGALG00010004302" "CRPPA" "CRPPA" "ENSRNOG00000006199" "Crppa" "CRPPA"
"25006" "ENSG00000214978" "ENSDARG00000086204" "" "GSG1L2" "ENSGALG00010029191" "GSG1L2" "GSG1L2" "ENSRNOG00000062399" "Gsg1l2" "GSG1L2"
"25007" "ENSG00000214978" "ENSDARG00000045265" "gsg1l2b" "GSG1L2" "ENSGALG00010029191" "GSG1L2" "GSG1L2" "ENSRNOG00000062399" "Gsg1l2" "GSG1L2"
"25008" "ENSG00000215021" "ENSDARG00000045297" "phb2a" "PHB2" "ENSGALG00010023490" "PHB2" "PHB2" "ENSRNOG00000012999" "Phb2" "PHB2"
"25009" "ENSG00000215021" "ENSDARG00000017728" "phb2b" "PHB2" "ENSGALG00010023490" "PHB2" "PHB2" "ENSRNOG00000012999" "Phb2" "PHB2"
"25010" "ENSG00000215041" "ENSDARG00000078127" "neurl4" "NEURL4" "ENSGALG00010002072" "NEURL4" "NEURL4" "ENSRNOG00000016109" "Neurl4" "NEURL4"
"25011" "ENSG00000215045" "ENSDARG00000076103" "grid2ipa" "GRID2IP" "ENSGALG00010018119" "GRID2IP" "GRID2IP" "ENSRNOG00000030927" "Grid2ip" "GRID2IP"
"25012" "ENSG00000215045" "ENSDARG00000095603" "grid2ipb" "GRID2IP" "ENSGALG00010018119" "GRID2IP" "GRID2IP" "ENSRNOG00000030927" "Grid2ip" "GRID2IP"
"25013" "ENSG00000215126" "ENSDARG00000004318" "cbwd" "ZNG1F" "ENSGALG00010011287" "" "ZNG1F" "ENSRNOG00000015516" "Zng1a" "ZNG1F"
"25014" "ENSG00000215126" "ENSDARG00000004318" "cbwd" "ZNG1F" "ENSGALG00010011287" "" "ZNG1F" "ENSRNOG00000066928" "" "ZNG1F"
"25015" "ENSG00000215182" "ENSDARG00000109688" "" "MUC5AC" "ENSGALG00010023349" "" "MUC5AC" "ENSRNOG00000055996" "Muc5ac" "MUC5AC"
"25016" "ENSG00000215183" "ENSDARG00000105581" "MSMP" "MSMP" "ENSGALG00010009657" "MSMP" "MSMP" "ENSRNOG00000043023" "Msmp" "MSMP"
"25017" "ENSG00000215183" "ENSDARG00000074930" "" "MSMP" "ENSGALG00010009657" "MSMP" "MSMP" "ENSRNOG00000043023" "Msmp" "MSMP"
"25018" "ENSG00000215186" "ENSDARG00000063197" "golga2" "GOLGA6B" "ENSGALG00010028118" "" "GOLGA6B" "ENSRNOG00000050262" "LOC102547011" "GOLGA6B"
"25019" "ENSG00000215186" "ENSDARG00000063197" "golga2" "GOLGA6B" "ENSGALG00010028118" "" "GOLGA6B" "ENSRNOG00000011884" "Golga2" "GOLGA6B"
"25020" "ENSG00000215193" "ENSDARG00000073858" "pex26" "PEX26" "ENSGALG00010012588" "PEX26" "PEX26" "ENSRNOG00000049982" "Pex26" "PEX26"
"25021" "ENSG00000215203" "ENSDARG00000105434" "GRXCR1" "GRXCR1" "ENSGALG00010013884" "GRXCR1" "GRXCR1" "ENSRNOG00000038891" "Grxcr1" "GRXCR1"
"25022" "ENSG00000215203" "ENSDARG00000069865" "grxcr1b" "GRXCR1" "ENSGALG00010013884" "GRXCR1" "GRXCR1" "ENSRNOG00000038891" "Grxcr1" "GRXCR1"
"25023" "ENSG00000215217" "ENSDARG00000115108" "cfap90" "CFAP90" "ENSGALG00010000806" "CFAP90" "CFAP90" "ENSRNOG00000047406" "Cfap90" "CFAP90"
"25024" "ENSG00000215218" "ENSDARG00000079276" "ube2ql1" "UBE2QL1" "ENSGALG00010000606" "UBE2QL1" "UBE2QL1" "ENSRNOG00000034075" "Ube2ql1" "UBE2QL1"
"25025" "ENSG00000215252" "ENSDARG00000063197" "golga2" "GOLGA8B" "ENSGALG00010028118" "" "GOLGA8B" "ENSRNOG00000050262" "LOC102547011" "GOLGA8B"
"25026" "ENSG00000215252" "ENSDARG00000063197" "golga2" "GOLGA8B" "ENSGALG00010028118" "" "GOLGA8B" "ENSRNOG00000011884" "Golga2" "GOLGA8B"
"25027" "ENSG00000215277" "ENSDARG00000093723" "" "RNF212B" "ENSGALG00010005414" "" "RNF212B" "ENSRNOG00000066673" "Rnf212b" "RNF212B"
"25028" "ENSG00000215301" "ENSDARG00000005774" "ddx3xb" "DDX3X" "ENSGALG00010002476" "DDX3X" "DDX3X" "ENSRNOG00000002501" "Ddx3y" "DDX3X"
"25029" "ENSG00000215301" "ENSDARG00000005774" "ddx3xb" "DDX3X" "ENSGALG00010002476" "DDX3X" "DDX3X" "ENSRNOG00000023383" "Ddx3x" "DDX3X"
"25030" "ENSG00000215301" "ENSDARG00000020573" "ddx3xa" "DDX3X" "ENSGALG00010002476" "DDX3X" "DDX3X" "ENSRNOG00000002501" "Ddx3y" "DDX3X"
"25031" "ENSG00000215301" "ENSDARG00000020573" "ddx3xa" "DDX3X" "ENSGALG00010002476" "DDX3X" "DDX3X" "ENSRNOG00000023383" "Ddx3x" "DDX3X"
"25032" "ENSG00000215305" "ENSDARG00000059902" "vps16" "VPS16" "ENSGALG00010005978" "VPS16" "VPS16" "ENSRNOG00000021222" "Vps16" "VPS16"
"25033" "ENSG00000215421" "ENSDARG00000087536" "" "ZNF407" "ENSGALG00010001229" "ZNF407" "ZNF407" "ENSRNOG00000043357" "Zfp407" "ZNF407"
